iteration,max_reward,mean_reward,min_reward,std_reward,ALGORITHM,SEED,NUM_ENVS,NUM_STEPS,TOTAL_GENERATIONS,POP_SIZE,EVO_STRATEGY,ENV_NAME,GRID_SIZE,N_AGENTS,N_PREY,PREY_VISIBLE_RANGE,PREY_AUDIBLE_RANGE,N_AGENT_SOUNDS,N_PREY_SOUNDS,N_OVERLAPPING_SOUNDS,OBSERVE_OTHER_AGENTS_POS,WANDB_MODE,ENTITY,PROJECT,CHECKPOINT_INTERVAL,KEEP_CHECKPOINTS,experiment_id,overlapping_sounds
750,-1.6250003576278689,-3.144531726837158,-4.875000953674316,0.5879523754119873,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
800,-2.2500007152557373,-3.649902820587158,-4.750000953674316,0.4364413619041443,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
850,-1.7500003576278689,-3.213867664337158,-4.625000953674316,0.5376799702644348,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
900,-0.7500004768371582,-2.376465320587158,-4.125000953674316,0.6186674237251282,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
950,-2.250000476837158,-3.463379383087158,-4.750000953674316,0.5082947611808777,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1000,-1.8750003576278689,-3.214355945587158,-4.625000953674316,0.494364321231842,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1050,-0.7500004172325134,-2.167480945587158,-4.125000953674316,0.6995322704315186,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1100,-1.5000003576278689,-2.748535633087158,-4.250000953674316,0.5450284481048584,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1150,-2.125000476837158,-3.348633289337158,-4.500000953674316,0.4270952045917511,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1200,-2.250000476837158,-3.382324695587158,-4.625000953674316,0.4334439933300018,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1250,-1.8750003576278689,-3.109863758087158,-4.750000953674316,0.4978743493556976,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1300,-1.8750003576278689,-2.985840320587158,-4.250000953674316,0.4498613178730011,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1350,-0.3750004172325134,-2.099609851837158,-4.625000953674316,0.7199140787124634,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1400,-2.250000476837158,-3.509766101837158,-4.500000953674316,0.3861018121242523,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1450,-2.8750007152557373,-3.869141101837158,-4.750000953674316,0.3059308528900146,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1500,-2.000000476837158,-3.068848133087158,-4.500000953674316,0.4442380666732788,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1550,-1.8750003576278689,-3.172852039337158,-4.375000476837158,0.4327649176120758,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1600,-2.625000476837158,-3.723633289337158,-4.625000953674316,0.3221754431724548,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1650,-2.250000476837158,-3.382812976837158,-4.625000953674316,0.4513030052185058,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1700,-1.7500003576278689,-3.194824695587158,-4.625000476837158,0.4533351957798004,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1750,-2.750000476837158,-3.842285633087158,-4.750000953674316,0.3350702822208404,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1800,-2.250000476837158,-3.495117664337158,-4.625000953674316,0.4124830365180969,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1850,-0.8750004172325134,-2.262695789337158,-4.000000476837158,0.6040108799934387,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1900,-1.7500003576278689,-3.108887195587158,-4.250000953674316,0.4651388823986053,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
1950,-2.500000476837158,-3.432617664337158,-4.500000953674316,0.4352348446846008,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2000,-1.8750003576278689,-2.851562976837158,-4.250000953674316,0.4325191080570221,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2050,-1.3750003576278689,-2.811035633087158,-4.375000953674316,0.4496068954467773,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2100,-1.3750005960464478,-2.687988758087158,-4.250000953674316,0.486261248588562,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2150,-0.8750002980232239,-2.319824695587158,-4.375000953674316,0.5642940998077393,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2200,-1.875000596046448,-3.040039539337158,-4.500000953674316,0.4139692187309265,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2250,-1.1250004768371582,-2.373047351837158,-4.125000953674316,0.5342252254486084,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2300,-3.000000476837158,-3.703125476837158,-4.500000953674316,0.2853435575962066,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2350,-1.3750003576278689,-2.932129383087158,-4.750000953674316,0.4777474999427795,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2400,-2.125000476837158,-3.067871570587158,-4.375000476837158,0.4338243901729584,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2450,-2.500000476837158,-3.500977039337158,-4.500000953674316,0.3819333910942077,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2500,-1.7500003576278689,-2.898926258087158,-4.125000953674316,0.4867395162582397,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2550,-1.5000003576278689,-2.775879383087158,-4.125000953674316,0.4865141808986664,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2600,-2.625000476837158,-3.623535633087158,-4.750000953674316,0.3555302321910858,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2650,-2.500000476837158,-3.563477039337158,-4.625000953674316,0.3680993616580963,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2700,-0.6250004172325134,-2.437012195587158,-4.125000476837158,0.5603255033493042,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2750,-1.6250003576278689,-2.936035633087158,-4.625000953674316,0.502676248550415,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2800,-2.250000476837158,-3.478516101837158,-4.375000953674316,0.3761731684207916,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2850,-1.7500003576278689,-2.842773914337158,-4.000000953674316,0.4693345725536346,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2900,-2.250000476837158,-3.615723133087158,-4.625000953674316,0.3839739263057709,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
2950,-1.0000003576278689,-2.392578601837158,-4.000000953674316,0.6367517709732056,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3000,-2.125000476837158,-3.368164539337158,-4.250000953674316,0.3581189811229706,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3050,-0.8750004172325134,-2.457031726837158,-4.125000953674316,0.5961992144584656,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3100,-1.5000003576278689,-2.789062976837158,-4.250000476837158,0.4491338729858398,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3150,-1.2500003576278689,-2.531250476837158,-4.000000953674316,0.5108682513237,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3200,-2.375000476837158,-3.488770008087158,-4.750000953674316,0.376213401556015,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3250,-2.125000476837158,-3.282227039337158,-4.625000476837158,0.4315290749073028,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3300,-1.6250003576278689,-2.965332508087158,-4.250000953674316,0.4329639971256256,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3350,-1.1250003576278689,-2.444824695587158,-3.875000715255737,0.4760577380657196,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3400,-1.6250003576278689,-2.749023914337158,-3.750000715255737,0.4547374844551086,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3450,-1.6250003576278689,-2.947266101837158,-4.125000953674316,0.4310658276081085,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3500,-0.8750002980232239,-2.417480945587158,-3.875000715255737,0.5786228179931641,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3550,-1.3750003576278689,-2.691406726837158,-4.250000953674316,0.4898724555969238,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3600,-2.500000476837158,-3.479980945587158,-4.500000953674316,0.3760105669498443,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3650,-2.375000476837158,-3.404297351837158,-4.625000953674316,0.3549264669418335,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3700,-1.6250003576278689,-2.781250476837158,-4.500000953674316,0.4922495484352112,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3750,-2.125000476837158,-3.108398914337158,-4.625000953674316,0.4564456045627594,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3800,-2.500000476837158,-3.722656726837158,-4.500000953674316,0.3184732794761657,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3850,-1.7500003576278689,-3.140137195587158,-4.375000953674316,0.4522652626037597,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3900,-2.250000476837158,-3.389648914337158,-4.375000953674316,0.3929994404315948,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
3950,-1.3750003576278689,-2.753906726837158,-4.375000953674316,0.5435025095939636,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4000,-2.750000476837158,-3.652832508087158,-4.500000953674316,0.3056184947490692,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4050,-1.7500003576278689,-2.937500476837158,-4.375000953674316,0.4384755492210388,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4100,-2.1250007152557373,-3.104492664337158,-4.375000953674316,0.3663645982742309,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4150,-0.8750004172325134,-2.348145008087158,-3.875000715255737,0.5255428552627563,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4200,-1.2500003576278689,-2.756348133087158,-4.250000953674316,0.5086135864257812,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4250,-1.7500003576278689,-3.006836414337158,-4.250000953674316,0.4778565168380737,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4300,-2.125000476837158,-3.356934070587158,-4.375000953674316,0.3884040713310241,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4350,-2.250000476837158,-3.326172351837158,-4.625000953674316,0.4254003763198852,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4400,-2.000000476837158,-2.824707508087158,-3.875000715255737,0.3802977800369262,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4450,-2.625000476837158,-3.636230945587158,-4.500000953674316,0.3274672329425812,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4500,-1.2500004768371582,-2.551758289337158,-3.750000476837158,0.4714835584163666,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4550,-1.6250003576278689,-3.047363758087158,-4.250000953674316,0.4376566708087921,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4600,-2.000000476837158,-3.284180164337158,-4.375000953674316,0.3544894754886627,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4650,-1.7500003576278689,-2.964355945587158,-4.125000953674316,0.4123774766921997,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4700,-2.250000476837158,-3.289062976837158,-4.375000953674316,0.3594599664211273,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4750,-2.250000476837158,-3.612793445587158,-4.750000953674316,0.3900433182716369,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4800,-1.2500003576278689,-3.115723133087158,-4.250000953674316,0.4484939873218536,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4850,-1.8750003576278689,-3.041016101837158,-5.000000953674316,0.5058518648147583,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4900,-1.7500003576278689,-2.976562976837158,-4.250000953674316,0.4265510737895965,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
4950,-2.875000238418579,-3.750488758087158,-4.375000953674316,0.3050875961780548,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5000,-0.375000387430191,-1.9794926643371584,-4.250000953674316,0.5965757966041565,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5050,-1.6250003576278689,-3.001465320587158,-4.500000953674316,0.5017647743225098,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5100,-2.000000476837158,-3.055664539337158,-4.375000953674316,0.4174562394618988,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5150,-1.5000003576278689,-2.736816883087158,-3.875000715255737,0.450162261724472,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5200,-1.6250003576278689,-3.003418445587158,-4.500000953674316,0.4799959063529968,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5250,-1.6250003576278689,-2.855469226837158,-4.250000953674316,0.4395703077316284,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5300,-1.8750003576278689,-3.159668445587158,-4.625000953674316,0.4729828238487243,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5350,-2.375000238418579,-3.437012195587158,-4.625000953674316,0.4286206662654876,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5400,-1.3750003576278689,-2.503906726837158,-4.000000953674316,0.4886249303817749,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5450,-3.125000476837158,-3.912109851837158,-4.625000953674316,0.3051317632198334,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5500,-2.375000476837158,-3.349609851837158,-4.500000953674316,0.3983178734779358,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5550,-1.6250003576278689,-2.761719226837158,-3.875000476837158,0.4376220703125,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5600,-1.8750003576278689,-3.283691883087158,-4.250000953674316,0.4002259373664856,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5650,-2.875000476837158,-3.770996570587158,-4.625000953674316,0.3318040072917938,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5700,-2.250000476837158,-3.299805164337158,-4.375000953674316,0.3907312154769897,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5750,-1.3750003576278689,-2.720703601837158,-4.250000953674316,0.4812105596065521,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5800,-0.6250004172325134,-2.103027820587158,-4.625000953674316,0.5888516306877136,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5850,-1.1250003576278689,-2.475098133087158,-3.750000476837158,0.4864396750926971,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5900,-1.5000003576278689,-2.683594226837158,-3.875000715255737,0.4281756281852722,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
5950,-1.0000003576278689,-2.340820789337158,-4.125000953674316,0.5767964124679565,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6000,-2.625000476837158,-3.645508289337158,-4.625000953674316,0.3433156609535217,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6050,-1.7500003576278689,-3.125000476837158,-4.375000953674316,0.4207160770893097,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6100,-2.000000476837158,-3.084473133087158,-4.125000953674316,0.4251960515975952,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6150,-1.1250004768371582,-2.732910633087158,-4.250000476837158,0.5236249566078186,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6200,-3.000000476837158,-3.828613758087158,-4.625000953674316,0.3126705884933471,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6250,-1.3750003576278689,-2.577148914337158,-3.875000715255737,0.4563787281513214,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
6300,-1.2500003576278689,-2.623535633087158,-4.125000953674316,0.4719270765781402,EVO,5,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,0,False,online,drcope,mimicry-comm,20,3,2129597029459502019,False
